Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
40861,8100.00,-200.00,-13780.00,26.69,197.00,185.00,100.00
40967,8124.00,-336.00,-13744.00,26.84,179.00,185.00,92.00
41072,8164.00,-232.00,-13824.00,26.79,189.00,186.00,88.00
41177,8028.00,-300.00,-13796.00,26.65,203.00,170.00,111.00
41282,8160.00,-280.00,-13776.00,26.69,177.00,188.00,91.00
41387,8136.00,-224.00,-13900.00,26.74,193.00,193.00,119.00
41492,8196.00,-176.00,-13704.00,26.74,172.00,202.00,85.00
41597,8248.00,-216.00,-13804.00,26.74,162.00,175.00,119.00
41702,8168.00,-204.00,-13668.00,26.93,172.00,194.00,108.00
41807,8144.00,-216.00,-13612.00,26.84,194.00,178.00,104.00
41913,8152.00,-252.00,-13688.00,26.69,183.00,177.00,110.00
42017,8188.00,-224.00,-13820.00,26.88,185.00,185.00,118.00
42123,8212.00,-156.00,-13792.00,26.79,175.00,200.00,84.00
42228,8104.00,-192.00,-13704.00,26.79,200.00,182.00,112.00
42333,8120.00,-260.00,-13884.00,26.79,197.00,167.00,117.00
42438,8160.00,-208.00,-13636.00,26.84,171.00,223.00,110.00
42544,8104.00,-208.00,-13816.00,26.74,175.00,190.00,103.00
42648,8240.00,-216.00,-13800.00,26.74,166.00,181.00,101.00
42754,8216.00,-372.00,-13784.00,26.79,176.00,191.00,106.00
42859,8124.00,-212.00,-13812.00,26.79,173.00,180.00,97.00
42963,8180.00,-200.00,-13736.00,26.79,168.00,181.00,86.00
43069,8268.00,-316.00,-13908.00,26.79,181.00,182.00,99.00
43173,8224.00,-136.00,-13844.00,26.69,177.00,173.00,113.00
43279,8092.00,-192.00,-13764.00,26.65,166.00,212.00,99.00
43384,8160.00,-204.00,-13852.00,26.79,161.00,197.00,102.00
43489,8220.00,-196.00,-13760.00,26.84,182.00,179.00,107.00
43594,8120.00,-268.00,-13780.00,26.84,185.00,162.00,103.00
43700,8116.00,-256.00,-13824.00,26.84,167.00,173.00,89.00
43804,8096.00,-200.00,-13944.00,26.65,174.00,206.00,80.00
43910,8112.00,-144.00,-13752.00,26.79,174.00,189.00,98.00
44015,8180.00,-220.00,-13780.00,26.84,198.00,186.00,115.00
44120,8196.00,-232.00,-13688.00,26.79,192.00,181.00,111.00
44225,8148.00,-220.00,-13820.00,26.79,177.00,205.00,104.00
44329,8140.00,-348.00,-13732.00,26.84,199.00,186.00,120.00
44435,8272.00,-156.00,-14008.00,26.79,185.00,202.00,81.00
44540,8228.00,-312.00,-13756.00,26.65,186.00,222.00,96.00
44645,8116.00,-204.00,-13880.00,26.79,189.00,185.00,91.00
44750,8264.00,-220.00,-13872.00,26.79,185.00,180.00,91.00
44856,8096.00,-256.00,-13708.00,26.69,174.00,176.00,111.00
44960,8176.00,-216.00,-13748.00,26.69,156.00,202.00,111.00
45066,8212.00,-280.00,-13856.00,26.69,173.00,202.00,103.00
45171,8196.00,-176.00,-13860.00,26.74,169.00,176.00,86.00
45276,8132.00,-200.00,-13816.00,26.84,197.00,179.00,96.00
45381,8080.00,-248.00,-13852.00,26.79,203.00,189.00,114.00
45486,8148.00,-216.00,-13816.00,26.84,185.00,148.00,115.00
45591,8088.00,-152.00,-13808.00,26.74,178.00,185.00,92.00
45697,8160.00,-252.00,-13636.00,26.74,197.00,190.00,94.00
45801,8200.00,-196.00,-13628.00,26.74,185.00,136.00,98.00
45906,8144.00,-268.00,-13848.00,26.84,165.00,196.00,123.00
46012,8160.00,-276.00,-13752.00,26.79,169.00,203.00,107.00
46116,8160.00,-208.00,-13816.00,26.69,199.00,201.00,123.00
46222,8180.00,-208.00,-13800.00,26.79,184.00,177.00,122.00
46327,8240.00,-272.00,-13768.00,26.79,172.00,177.00,114.00
46432,8088.00,-248.00,-13780.00,26.74,173.00,194.00,113.00
46537,8220.00,-200.00,-13944.00,26.79,187.00,168.00,103.00
46643,8076.00,-208.00,-13908.00,26.74,173.00,169.00,111.00
46747,8228.00,-120.00,-13872.00,26.74,189.00,204.00,106.00
46853,8160.00,-260.00,-13696.00,26.79,188.00,172.00,120.00
46958,8160.00,-216.00,-13860.00,26.69,180.00,194.00,112.00
47063,8196.00,-248.00,-13756.00,26.74,162.00,159.00,118.00
47168,8324.00,-204.00,-13740.00,26.74,183.00,175.00,102.00
47273,8196.00,-264.00,-13704.00,26.79,172.00,169.00,77.00
47378,8268.00,-260.00,-13872.00,26.74,146.00,193.00,121.00
47483,8128.00,-184.00,-13596.00,26.79,203.00,189.00,108.00
47588,8088.00,-260.00,-13844.00,26.74,168.00,176.00,110.00
47693,8144.00,-244.00,-13848.00,26.79,171.00,204.00,121.00
47799,8220.00,-320.00,-13908.00,26.84,240.00,235.00,104.00
47903,8252.00,-204.00,-13880.00,26.88,186.00,184.00,98.00
48009,8196.00,-228.00,-13724.00,26.84,175.00,188.00,105.00
48114,8124.00,-252.00,-13800.00,26.69,195.00,163.00,107.00
48219,8104.00,-176.00,-13976.00,26.74,163.00,183.00,110.00
48324,8068.00,-88.00,-13728.00,26.88,197.00,191.00,106.00
48430,8080.00,-240.00,-13800.00,26.74,178.00,183.00,111.00
48534,8260.00,-248.00,-13612.00,26.88,168.00,196.00,113.00
48640,8152.00,-216.00,-13788.00,26.84,187.00,172.00,105.00
48745,8248.00,-300.00,-13680.00,26.79,196.00,198.00,122.00
48849,8172.00,-300.00,-13636.00,26.79,195.00,188.00,109.00
48955,8156.00,-320.00,-13656.00,26.74,172.00,195.00,108.00
49060,8224.00,-200.00,-13920.00,26.84,179.00,166.00,106.00
49165,8104.00,-276.00,-13840.00,26.79,186.00,163.00,99.00
49270,8132.00,-248.00,-13840.00,26.79,186.00,190.00,111.00
49376,8164.00,-284.00,-13940.00,26.88,182.00,153.00,101.00
49480,8116.00,-208.00,-13792.00,26.88,187.00,171.00,108.00
49586,8184.00,-328.00,-13832.00,26.84,187.00,191.00,93.00
49691,8256.00,-200.00,-13708.00,26.65,186.00,183.00,110.00
49796,8176.00,-188.00,-13648.00,26.84,186.00,208.00,95.00
49901,8240.00,-188.00,-13728.00,26.84,180.00,197.00,112.00
50006,8184.00,-212.00,-13680.00,26.74,185.00,201.00,97.00
50111,8188.00,-244.00,-13716.00,26.84,189.00,171.00,89.00
50216,8052.00,-304.00,-13812.00,26.74,174.00,210.00,110.00
50321,8144.00,-200.00,-13884.00,26.79,168.00,199.00,119.00
50426,8128.00,-200.00,-13884.00,26.84,184.00,212.00,118.00
50532,8156.00,-228.00,-13812.00,26.88,196.00,174.00,110.00
