Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
39057,-3748.00,2748.00,-3680.00,25.38,4776.00,12524.00,-2620.00
39162,-168.00,-8.00,-15468.00,25.42,162.00,159.00,127.00
39267,-196.00,56.00,-15320.00,25.33,198.00,158.00,92.00
39372,-232.00,160.00,-15624.00,25.38,174.00,182.00,125.00
39477,-204.00,44.00,-15504.00,25.33,201.00,183.00,107.00
39582,-268.00,116.00,-15464.00,25.33,194.00,188.00,113.00
39688,-320.00,4.00,-15556.00,25.38,193.00,162.00,102.00
39792,-288.00,36.00,-15540.00,25.33,190.00,159.00,130.00
39898,-236.00,80.00,-15432.00,25.33,193.00,159.00,104.00
40002,-228.00,-16.00,-15676.00,25.38,163.00,179.00,123.00
40108,-276.00,52.00,-15568.00,25.24,167.00,161.00,124.00
40212,-176.00,-44.00,-15500.00,25.33,185.00,179.00,98.00
40317,-392.00,224.00,-15436.00,25.28,170.00,139.00,188.00
40423,-284.00,12.00,-15476.00,25.33,185.00,177.00,107.00
40527,-180.00,36.00,-15460.00,25.42,191.00,160.00,120.00
