Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
186833,0.07,0.01,0.95,28.95,1.44,1.02,1.02
186939,0.07,0.00,0.96,28.95,1.37,1.20,1.08
187043,0.08,0.00,0.94,28.95,1.31,0.92,0.95
187148,0.08,0.01,0.95,28.95,1.40,1.02,1.25
187252,0.08,0.00,0.94,28.95,1.19,1.00,1.07
187357,0.08,0.01,0.95,28.95,1.46,0.78,1.05
187461,0.08,0.01,0.94,29.05,1.31,1.08,1.07
187566,0.08,0.00,0.95,28.95,1.27,1.02,1.06
187671,0.08,0.00,0.95,28.95,1.25,1.00,1.03
187776,0.08,0.00,0.94,28.95,1.37,0.93,1.07
187880,0.08,0.00,0.96,28.86,1.43,1.19,1.02
187984,0.08,0.00,0.95,28.95,1.34,0.92,0.95
188089,0.08,0.01,0.95,28.86,1.55,0.92,1.02
188193,0.07,0.00,0.95,28.86,1.52,0.91,0.89
188298,0.07,0.01,0.94,28.91,1.51,1.09,0.92
188403,0.07,0.00,0.96,29.00,1.41,0.93,1.03
188508,0.09,0.01,0.95,28.95,1.38,1.09,0.85
188612,0.07,0.00,0.95,28.91,1.31,1.00,1.08
188717,0.08,0.01,0.94,29.00,1.26,0.98,0.96
188821,0.08,0.01,0.97,28.91,1.24,1.05,0.95
188925,0.08,0.00,0.94,28.91,1.24,0.98,1.18
189030,0.08,0.00,0.96,28.91,1.15,1.11,1.06
189135,0.07,0.01,0.95,28.91,1.49,1.03,0.82
189240,0.08,0.00,0.94,28.91,1.38,0.85,1.00
189344,0.08,0.01,0.96,28.91,1.47,1.05,1.05
189449,0.08,0.00,0.94,28.91,1.38,0.76,0.81
189553,0.08,0.01,0.95,28.91,1.42,1.05,1.02
189658,0.08,0.01,0.95,28.95,1.41,0.93,0.89
189763,0.08,0.00,0.96,29.00,1.40,0.94,1.02
189868,0.07,0.01,0.95,28.95,1.41,1.10,1.09
189972,0.08,0.00,0.95,29.00,1.29,1.03,1.05
190076,0.07,0.00,0.95,28.95,1.29,1.06,1.00
190181,0.08,0.01,0.96,28.95,1.27,0.74,1.02
190285,0.07,0.00,0.96,29.00,1.23,1.09,1.00
190390,0.08,0.00,0.94,28.95,1.31,0.93,0.98
190494,0.08,0.01,0.96,28.86,1.33,0.92,1.11
190600,0.08,0.00,0.95,28.95,1.44,1.05,1.07
190704,0.08,0.00,0.96,28.86,1.36,0.96,1.03
190809,0.08,0.01,0.96,28.91,1.40,1.05,0.99
190913,0.07,0.00,0.96,29.00,1.63,1.03,0.92
191017,0.07,0.01,0.95,28.91,1.28,0.95,0.87
191122,0.07,0.01,0.94,29.00,1.47,0.93,0.82
191227,0.08,0.00,0.97,28.91,1.30,1.00,1.01
191332,0.07,0.00,0.95,28.91,1.37,1.06,0.82
191436,0.08,0.00,0.96,29.00,1.53,0.98,1.00
191541,0.08,0.00,0.95,28.91,1.34,1.04,0.96
191645,0.08,0.00,0.95,29.00,1.38,1.05,0.93
191750,0.08,0.01,0.96,28.95,1.28,1.03,1.10
191854,0.08,-0.00,0.93,28.95,1.36,1.01,1.07
191960,0.07,0.01,0.96,28.91,1.37,0.97,1.08
192064,0.08,0.01,0.95,29.00,1.37,1.01,0.98
192168,0.08,0.00,0.95,28.91,1.54,0.93,1.07
192273,0.07,0.00,0.95,28.91,1.27,0.92,1.16
192377,0.07,0.01,0.95,28.91,1.40,0.94,1.01
192482,0.07,0.01,0.94,28.91,1.41,0.91,0.94
192586,0.08,0.01,0.94,28.91,1.37,0.96,0.98
192692,0.08,0.01,0.96,28.91,1.41,0.95,1.03
192796,0.08,0.01,0.95,29.00,1.21,0.98,1.02
192901,0.07,0.00,0.96,28.91,1.40,0.96,0.96
193005,0.07,0.00,0.94,28.91,1.19,0.96,0.92
193110,0.08,0.00,0.95,28.95,1.32,1.02,0.98
193214,0.08,0.01,0.95,28.95,1.18,0.97,1.02
193318,0.08,0.01,0.94,29.05,1.26,1.02,1.03
193424,0.08,0.01,0.95,28.95,1.33,0.86,0.89
193528,0.08,0.00,0.95,28.95,1.33,0.95,1.09
193633,0.08,0.00,0.96,28.95,1.34,1.03,1.10
193737,0.07,0.00,0.94,28.95,1.34,0.89,0.89
193842,0.07,0.01,0.96,28.95,1.27,1.11,1.05
193946,0.08,0.00,0.95,28.95,1.34,0.87,0.97
194051,0.08,0.01,0.95,28.86,1.46,0.97,1.04
194156,0.08,0.01,0.96,28.86,1.37,0.95,1.01
194260,0.08,0.01,0.95,28.95,1.28,1.02,1.00
194365,0.07,0.01,0.96,28.91,1.34,1.17,0.98
194469,0.08,0.00,0.95,28.91,1.30,0.92,1.01
194574,0.08,0.00,0.96,28.81,1.38,0.97,0.98
194678,0.08,0.01,0.95,28.95,1.18,0.89,0.84
194784,0.08,0.01,0.96,28.95,1.30,0.80,1.02
194888,0.07,0.00,0.95,28.95,1.49,0.97,1.02
194993,0.07,0.00,0.94,28.95,1.31,0.98,1.01
195097,0.08,0.01,0.95,28.95,1.41,0.89,0.94
195202,0.07,0.00,0.94,28.95,1.35,0.88,0.97
195306,0.08,0.01,0.96,28.95,1.47,1.03,0.87
195410,0.08,0.01,0.95,28.86,1.37,1.07,1.06
195516,0.08,0.00,0.96,28.91,1.29,0.85,1.00
195620,0.07,0.01,0.95,29.00,1.38,1.08,1.21
195725,0.07,0.00,0.95,28.95,1.27,0.95,1.16
195829,0.07,0.00,0.95,28.91,1.18,1.05,1.09
195934,0.07,0.00,0.95,29.05,1.48,0.95,1.02
196038,0.07,0.00,0.97,28.95,1.13,1.17,1.01
196143,0.08,0.00,0.95,28.86,1.25,1.05,1.11
196248,0.08,0.00,0.96,29.00,1.27,0.96,0.89
196353,0.07,0.01,0.95,28.81,1.29,1.05,0.93
196457,0.08,0.01,0.95,28.91,1.37,1.10,0.89
196561,0.07,0.00,0.95,28.95,1.36,1.18,0.97
196666,0.08,0.01,0.94,28.86,1.45,1.00,0.98
196770,0.08,0.00,0.95,29.00,1.34,0.94,0.89
196875,0.08,0.00,0.95,28.91,1.34,0.92,0.91
196980,0.08,0.00,0.95,28.91,1.41,1.15,0.91
197085,0.08,0.01,0.94,28.86,1.31,0.98,0.93
197189,0.08,0.00,0.94,28.91,1.35,0.94,1.06
197294,0.07,0.00,0.95,29.00,1.19,1.06,0.98
197398,0.08,0.01,0.94,28.91,1.46,1.01,1.10
197502,0.07,0.01,0.96,28.95,1.24,0.99,0.99
197607,0.08,0.01,0.94,28.95,1.24,0.94,1.18
197712,0.08,0.01,0.95,28.91,1.41,0.90,0.92
197817,0.07,0.00,0.95,28.91,1.32,0.98,0.96
197921,0.08,0.01,0.95,28.91,1.41,1.03,0.98
198026,0.08,0.01,0.95,28.91,1.30,1.04,1.00
198130,0.08,0.00,0.95,28.95,1.39,0.93,0.96
198235,0.07,0.01,0.95,28.95,1.44,1.34,0.99
198339,0.07,0.01,0.95,28.86,1.49,0.95,1.00
198445,0.08,0.00,0.96,28.91,1.54,0.87,1.15
198549,0.07,-0.00,0.95,29.00,1.35,1.07,1.07
198653,0.08,0.01,0.96,29.00,1.49,1.02,1.31
198758,0.07,0.01,0.95,29.00,1.25,0.94,1.05
198862,0.08,0.00,0.94,28.95,1.34,0.97,0.95
198967,0.07,0.00,0.94,29.00,1.32,0.98,1.02
199071,0.08,0.01,0.94,29.00,1.24,0.92,1.15
199177,0.07,0.00,0.96,28.91,1.50,1.06,0.82
199281,0.07,0.01,0.94,29.00,1.27,0.96,0.75
199386,0.07,0.00,0.95,29.00,1.53,0.98,0.98
199490,0.08,0.00,0.95,28.86,1.38,1.03,0.94
199595,0.08,0.00,0.96,28.86,1.45,1.11,0.91
199699,0.07,0.01,0.94,28.91,1.31,0.95,1.00
199803,0.08,0.00,0.95,29.00,1.40,0.98,1.11
199909,0.07,0.01,0.96,28.95,1.19,0.96,0.85
200013,0.08,0.00,0.94,28.91,1.43,1.08,1.02
200118,0.08,0.00,0.96,28.91,1.39,0.98,0.93
200222,0.07,0.01,0.95,28.91,1.27,0.89,0.98
200327,0.08,0.01,0.95,29.00,1.26,1.01,0.96
200431,0.08,0.01,0.96,28.77,1.20,0.88,0.79
200536,0.08,0.01,0.95,28.86,1.41,0.82,1.14
200641,0.08,0.00,0.96,28.95,1.26,0.96,1.03
200745,0.08,0.00,0.94,28.95,1.14,1.01,1.16
200850,0.07,0.01,0.96,28.95,1.40,1.13,1.15
200954,0.07,0.00,0.95,28.86,1.45,0.96,1.01
201059,0.07,0.01,0.96,29.00,1.46,0.86,1.03
201163,0.07,0.00,0.94,28.91,1.37,0.95,1.02
201268,0.08,-0.00,0.96,28.91,1.45,1.05,1.17
201373,0.07,0.01,0.95,28.91,1.27,1.11,1.03
201478,0.08,0.00,0.95,29.00,1.34,0.82,0.93
201582,0.08,0.01,0.96,29.00,1.25,1.09,0.98
201687,0.08,0.00,0.94,28.86,1.33,1.02,0.98
201791,0.08,0.01,0.96,28.86,1.35,0.85,0.99
201895,0.07,0.01,0.95,28.86,1.18,1.04,0.97
202001,0.08,0.00,0.96,28.86,1.29,0.95,1.09
202105,0.08,0.01,0.95,28.95,1.42,1.07,0.95
202210,0.08,0.01,0.95,28.91,1.26,1.02,0.89
202314,0.07,0.00,0.95,29.00,1.34,1.11,1.01
202419,0.08,0.00,0.94,28.91,1.42,0.98,1.01
202523,0.08,0.00,0.96,28.91,1.50,1.03,0.96
202628,0.08,-0.00,0.94,28.91,1.26,1.10,1.01
202733,0.08,0.01,0.96,28.95,1.40,0.92,0.92
202838,0.07,0.00,0.94,28.95,1.31,0.95,0.87
202942,0.08,0.00,0.95,28.86,1.40,0.85,0.95
203046,0.08,-0.00,0.96,28.95,1.18,1.01,0.95
203151,0.07,0.01,0.95,28.91,1.22,0.76,0.98
203255,0.08,0.01,0.95,28.81,1.29,0.85,0.98
203360,0.07,0.01,0.95,28.91,1.21,0.86,0.94
203465,0.07,0.01,0.96,28.91,1.49,0.98,1.02
203570,0.08,0.01,0.95,29.00,1.18,0.92,1.02
203674,0.08,0.00,0.95,28.86,1.42,0.93,1.09
203779,0.08,0.01,0.95,28.86,1.47,0.89,0.99
203883,0.08,0.00,0.94,28.95,1.36,0.94,0.95
203987,0.08,0.01,0.96,28.95,1.50,1.11,1.11
204092,0.07,0.00,0.95,28.91,1.34,0.92,1.01
204197,0.08,0.01,0.95,28.91,1.37,0.92,1.15
204302,0.07,0.01,0.95,28.91,1.19,0.99,1.00
204406,0.08,0.00,0.95,28.91,1.38,0.98,1.02
204511,0.07,0.00,0.95,28.91,1.36,0.97,0.87
204615,0.08,0.00,0.95,28.86,1.36,0.94,0.98
204720,0.07,0.01,0.96,28.86,1.42,1.08,1.03
204825,0.08,-0.00,0.95,28.86,1.22,0.89,0.93
204930,0.08,0.00,0.96,28.86,1.18,0.80,1.13
205034,0.08,0.01,0.94,28.91,1.25,1.05,1.08
205138,0.07,0.01,0.95,28.91,1.37,1.12,0.89
205243,0.08,0.00,0.94,28.91,1.24,1.00,0.95
205347,0.08,0.00,0.95,28.91,1.33,1.05,0.98
205452,0.07,0.00,0.96,28.91,1.40,1.14,1.03
205557,0.07,0.00,0.94,28.81,1.61,0.95,0.89
205662,0.08,0.01,0.96,28.86,1.24,1.21,1.02
205766,0.08,0.01,0.94,28.86,1.28,0.92,1.04
205871,0.08,0.01,0.96,28.86,1.37,1.05,0.94
205975,0.07,0.01,0.94,28.86,1.47,0.81,0.92
206080,0.08,-0.00,0.95,28.86,1.21,0.81,1.04
206184,0.08,0.01,0.95,28.91,1.23,0.97,1.03
206289,0.08,0.01,0.94,28.81,1.24,0.86,0.97
206394,0.08,0.01,0.96,28.91,1.42,0.94,1.00
206498,0.08,0.00,0.95,28.91,1.49,1.07,1.00
206603,0.08,0.00,0.96,28.86,1.44,1.02,1.00
206707,0.08,0.00,0.94,28.95,1.17,0.83,1.00
206812,0.08,0.01,0.95,28.91,1.36,0.87,0.85
206916,0.08,0.00,0.94,28.81,1.37,1.09,1.12
207022,0.08,0.00,0.95,28.95,1.33,1.03,0.85
207126,0.07,0.01,0.96,28.86,1.40,0.98,1.23
207230,0.07,0.01,0.95,28.95,1.47,0.90,1.19
207335,0.08,0.01,0.96,29.00,1.40,1.05,0.97
207439,0.07,0.00,0.94,28.91,1.29,1.07,1.07
207544,0.08,0.00,0.95,28.95,1.27,1.05,0.84
207648,0.07,0.01,0.95,28.86,1.15,0.89,0.95
207754,0.08,0.01,0.95,28.95,1.29,1.07,0.89
207858,0.08,0.01,0.95,29.00,1.22,0.94,1.07
207963,0.08,0.00,0.95,28.81,1.29,1.18,0.98
208067,0.07,0.01,0.96,28.91,1.33,1.05,1.13
208172,0.08,0.00,0.94,28.95,1.36,1.00,0.99
208276,0.08,0.01,0.96,28.86,1.46,0.96,0.97
208380,0.08,0.00,0.94,28.91,1.27,0.97,0.98
208486,0.08,0.00,0.95,28.81,1.50,0.88,1.11
208590,0.08,0.00,0.95,29.00,1.18,1.11,1.07
208695,0.07,0.00,0.94,28.86,1.31,0.86,0.98
208799,0.08,0.01,0.96,28.86,1.50,1.02,0.92
208904,0.08,-0.00,0.93,28.86,1.15,0.84,1.05
209008,0.08,0.00,0.95,28.86,1.19,0.99,0.93
209113,0.07,0.00,0.95,28.91,1.02,1.09,1.03
209218,0.07,0.01,0.95,28.81,1.39,1.15,1.05
209323,0.08,0.01,0.95,28.86,1.32,0.92,1.08
209427,0.08,0.00,0.95,28.95,1.31,1.15,0.97
209531,0.07,0.01,0.95,28.95,1.47,0.98,0.89
209636,0.07,0.01,0.95,28.81,1.33,0.85,0.96
209740,0.08,0.01,0.96,28.91,1.44,0.95,1.18
209846,0.08,0.00,0.95,28.91,1.50,0.92,0.90
209950,0.07,0.00,0.96,28.86,1.34,0.92,0.95
210055,0.07,0.00,0.94,28.81,1.34,1.02,1.05
210159,0.08,0.01,0.96,28.91,1.50,0.87,0.98
210264,0.07,0.01,0.95,28.91,1.42,0.93,1.01
210368,0.07,0.00,0.96,28.91,1.30,0.82,1.06
210472,0.08,0.00,0.96,28.86,1.32,1.15,0.89
210578,0.08,0.00,0.95,28.86,1.25,0.88,1.05
210682,0.07,0.01,0.96,28.91,1.21,1.03,1.08
210787,0.08,0.01,0.94,28.91,1.33,1.04,0.99
210891,0.07,0.01,0.96,28.91,1.21,0.97,0.99
210996,0.08,-0.00,0.95,28.95,1.24,0.72,0.73
211100,0.07,0.00,0.95,28.86,1.29,1.11,0.80
211205,0.07,0.00,0.96,28.91,1.48,1.00,1.03
211310,0.08,0.01,0.94,28.81,1.37,1.01,0.98
211415,0.08,0.01,0.96,28.91,1.44,1.08,0.93
211519,0.08,0.01,0.94,28.86,1.37,0.99,0.96
211623,0.08,-0.00,0.96,28.86,1.30,0.87,1.08
211728,0.08,0.01,0.95,28.91,1.40,0.98,1.04
211832,0.07,0.00,0.93,28.81,1.34,0.83,1.01
211937,0.08,0.00,0.96,28.91,1.21,0.94,1.08
212042,0.07,0.00,0.94,28.91,1.33,0.83,1.15
212147,0.07,0.01,0.96,28.86,1.19,0.99,0.85
212251,0.08,0.01,0.93,28.86,1.34,1.00,0.93
212356,0.08,0.00,0.95,28.86,1.21,0.98,0.85
212460,0.08,0.01,0.96,28.77,1.47,0.98,1.03
212564,0.08,-0.00,0.94,28.91,1.56,1.05,1.02
212670,0.07,0.00,0.95,28.81,1.41,1.05,1.20
212774,0.08,0.01,0.95,28.91,1.44,0.94,1.10
212879,0.07,0.00,0.96,28.81,1.47,0.99,1.05
212983,0.07,0.01,0.95,28.81,1.30,0.83,0.95
213088,0.08,0.01,0.96,28.91,1.53,1.12,1.06
213192,0.07,0.00,0.95,28.86,1.36,0.79,0.97
213297,0.08,-0.00,0.95,28.95,1.59,0.95,0.92
213402,0.07,0.01,0.96,28.91,1.24,0.99,1.14
213507,0.07,0.01,0.95,28.91,1.31,1.02,1.07
213611,0.08,0.01,0.96,28.91,1.11,0.95,1.05
213715,0.08,-0.00,0.95,28.86,1.39,0.85,0.95
213820,0.07,0.01,0.95,28.91,1.29,1.01,0.94
213924,0.08,0.00,0.94,28.81,1.39,0.62,1.05
214029,0.07,0.00,0.96,28.95,1.35,1.01,1.01
214134,0.07,0.00,0.95,28.86,1.30,0.98,0.95
214239,0.07,0.00,0.96,28.86,1.50,0.96,0.93
214343,0.08,0.00,0.95,28.91,1.43,0.98,0.91
214448,0.08,0.01,0.95,28.91,1.28,0.88,0.94
214552,0.08,0.01,0.95,28.91,1.27,1.00,0.95
214657,0.07,0.00,0.94,28.91,1.31,0.85,0.99
214761,0.08,0.00,0.95,28.86,1.31,1.04,1.07
214866,0.08,0.00,0.95,28.77,1.27,0.98,1.07
214971,0.08,0.01,0.94,28.91,1.25,0.93,0.93
215075,0.07,0.01,0.96,28.91,1.30,0.96,1.02
215180,0.08,-0.00,0.94,28.86,1.18,0.82,0.84
215284,0.07,0.01,0.95,28.95,1.30,1.10,0.98
215389,0.08,0.01,0.95,28.81,1.43,1.03,0.86
215494,0.08,0.01,0.95,28.91,1.41,0.97,1.09
215599,0.07,0.00,0.95,28.86,1.42,0.95,0.94
215703,0.07,0.01,0.95,28.95,1.45,1.01,0.96
215808,0.08,0.01,0.95,28.91,1.51,1.00,1.08
215912,0.08,0.01,0.95,28.81,1.33,0.85,1.16
216016,0.08,0.00,0.95,28.91,1.24,0.98,1.07
216121,0.08,0.00,0.94,28.81,1.23,0.84,1.04
216226,0.08,0.00,0.96,28.81,1.34,0.95,0.87
216331,0.07,0.01,0.95,28.86,1.34,0.99,1.10
216435,0.08,0.01,0.95,28.86,1.35,1.03,1.14
216540,0.08,0.00,0.95,28.86,1.18,0.96,1.08
216644,0.07,0.01,0.94,28.95,1.29,1.02,1.10
216749,0.08,0.00,0.95,28.86,1.38,1.02,1.01
216853,0.08,0.01,0.93,28.91,1.25,1.05,0.97
216958,0.08,0.01,0.95,28.91,1.42,0.98,0.97
217063,0.07,0.00,0.94,28.91,1.40,0.89,1.06
217167,0.08,0.01,0.96,28.86,1.44,1.08,1.07
217272,0.08,-0.00,0.95,28.86,1.39,1.01,1.01
217376,0.08,0.00,0.96,28.95,1.31,0.93,1.11
217481,0.08,0.01,0.95,28.86,1.32,0.87,1.17
217585,0.08,0.01,0.95,28.95,1.28,0.84,0.79
217691,0.07,0.01,0.95,28.86,1.44,1.03,1.08
217795,0.08,0.00,0.94,28.91,1.15,1.01,0.98
217900,0.07,0.00,0.95,28.81,1.28,1.17,1.11
218004,0.08,0.01,0.95,28.86,1.15,0.76,1.06
218108,0.08,0.01,0.95,28.86,1.40,1.08,1.02
218213,0.07,0.00,0.96,28.91,1.40,0.98,1.01
218318,0.08,0.01,0.94,28.86,1.53,1.08,1.08
218423,0.07,0.00,0.96,29.00,1.34,1.23,1.08
218527,0.07,0.01,0.95,28.86,1.32,0.97,1.04
218632,0.08,0.01,0.96,28.86,1.27,1.04,1.09
218736,0.07,0.00,0.94,28.86,1.35,0.89,0.99
218841,0.07,0.01,0.95,28.86,1.47,0.98,0.91
218945,0.08,0.01,0.96,28.77,1.23,0.93,1.11
219051,0.08,0.00,0.94,28.77,1.37,1.01,0.98
219155,0.08,0.00,0.96,28.86,1.38,0.92,0.98
219259,0.08,0.01,0.94,28.81,1.29,0.89,1.08
219364,0.08,0.01,0.96,28.81,1.42,0.89,1.01
219468,0.07,0.00,0.94,28.81,1.34,1.00,0.98
219573,0.08,0.01,0.95,28.91,1.24,1.02,1.08
219677,0.07,0.00,0.95,28.81,1.38,0.87,0.95
219783,0.08,0.00,0.94,28.81,1.47,0.96,1.05
219887,0.08,0.01,0.95,28.86,1.41,1.01,0.85
219992,0.07,0.00,0.94,28.95,1.45,1.01,0.82
220096,0.07,0.01,0.96,28.86,1.33,1.07,0.85
220200,0.07,0.00,0.94,28.91,1.44,0.95,0.79
220305,0.08,0.00,0.95,28.81,1.35,1.08,1.02
220409,0.07,0.00,0.94,28.81,1.34,0.89,0.96
220515,0.07,0.00,0.96,28.91,1.43,0.98,0.98
220619,0.08,0.01,0.94,28.91,1.21,1.05,1.08
220724,0.07,0.00,0.96,28.81,1.34,1.03,1.00
220828,0.08,0.01,0.95,28.91,1.32,1.02,1.02
220933,0.08,0.00,0.96,28.81,1.38,0.50,1.11
221037,0.07,0.00,0.96,28.81,1.32,1.21,0.95
221142,0.08,0.00,0.94,28.81,1.38,0.94,1.01
221247,0.08,0.00,0.95,28.86,1.26,0.93,1.00
221351,0.08,-0.00,0.95,28.86,1.45,0.77,1.06
221456,0.08,0.00,0.95,28.81,1.41,1.11,1.02
221560,0.08,0.01,0.94,28.81,1.39,0.95,1.02
221665,0.07,0.01,0.94,28.72,1.32,0.98,1.11
221769,0.07,0.01,0.97,28.91,1.20,0.93,1.03
221875,0.08,0.01,0.95,28.91,1.28,1.02,1.07
221979,0.07,0.01,0.96,28.81,1.27,0.97,1.15
222084,0.07,0.01,0.95,28.95,1.33,0.95,0.94
222188,0.08,-0.00,0.95,28.86,1.28,1.01,1.04
222292,0.08,0.00,0.95,28.77,1.23,1.00,1.13
222397,0.07,0.00,0.94,28.86,1.21,1.01,0.98
222501,0.07,0.01,0.96,28.86,1.25,0.98,1.10
222607,0.08,0.00,0.94,28.86,1.30,0.96,0.89
222711,0.07,0.00,0.95,28.91,1.44,0.93,0.92
222816,0.08,0.00,0.94,28.81,1.35,0.94,0.84
222920,0.07,0.01,0.96,28.91,1.47,0.87,1.02
223025,0.08,0.00,0.96,29.00,1.51,0.92,0.89
223129,0.07,0.01,0.94,28.81,1.34,1.03,0.87
223234,0.07,0.00,0.95,29.00,1.24,1.20,0.97
223339,0.07,0.01,0.95,28.91,1.20,0.98,1.01
223443,0.07,0.01,0.95,28.91,1.38,1.07,1.18
223548,0.07,0.01,0.94,28.81,1.21,0.99,0.97
223652,0.08,0.01,0.95,28.86,1.39,1.08,0.91
223757,0.08,0.01,0.94,28.81,1.30,0.99,0.92
223861,0.08,0.00,0.95,29.00,1.29,0.83,1.01
223966,0.08,0.01,0.97,28.81,1.28,0.89,1.02
224071,0.08,0.01,0.93,28.81,1.30,1.09,1.02
224176,0.08,0.01,0.95,28.86,1.35,1.02,0.96
224280,0.07,-0.00,0.94,28.72,1.43,0.89,1.10
224385,0.08,0.01,0.96,28.81,1.27,0.98,0.95
224489,0.08,0.00,0.95,28.91,1.28,0.76,0.92
224593,0.08,0.01,0.96,28.91,1.34,0.92,0.98
224699,0.07,0.01,0.95,28.91,1.41,1.11,0.93
224803,0.07,-0.00,0.95,28.72,1.35,1.08,0.99
224908,0.07,0.01,0.96,28.81,1.25,1.08,1.12
225012,0.07,0.00,0.94,29.00,1.26,1.00,0.92
225117,0.07,0.01,0.96,28.77,1.38,1.06,1.06
225221,0.07,0.01,0.95,28.86,1.26,0.97,0.99
225326,0.08,-0.00,0.95,28.91,1.25,0.76,1.05
225431,0.08,0.01,0.95,28.86,1.31,1.07,1.01
225536,0.07,0.00,0.95,28.95,1.47,1.08,0.96
225640,0.07,0.01,0.95,28.81,1.26,1.17,0.85
225744,0.08,-0.00,0.94,28.81,1.32,0.85,0.96
225849,0.08,0.01,0.96,28.81,1.34,1.04,1.05
225953,0.07,-0.00,0.94,28.72,1.35,1.08,1.01
226058,0.07,0.00,0.96,28.91,1.42,0.94,1.03
226163,0.07,0.01,0.94,28.91,1.31,0.85,0.92
226268,0.08,0.00,0.95,28.81,1.30,1.08,1.07
226372,0.07,-0.00,0.96,28.95,1.27,1.16,0.95
226477,0.08,0.00,0.95,28.91,1.31,0.85,0.97
226581,0.07,0.01,0.95,28.91,1.32,0.85,1.07
226685,0.07,0.00,0.94,28.86,1.22,0.90,0.89
226791,0.08,0.01,0.95,28.77,1.35,0.84,1.05
226895,0.07,0.00,0.95,28.86,1.21,0.93,1.01
227000,0.07,0.00,0.95,29.00,1.35,0.95,0.91
227104,0.08,-0.00,0.95,28.91,1.33,1.15,0.99
227209,0.07,0.01,0.95,28.81,1.31,0.87,1.18
227313,0.07,0.01,0.94,28.91,1.37,1.08,1.11
227418,0.07,0.00,0.94,28.81,1.25,0.89,0.97
227523,0.08,-0.00,0.96,28.81,1.45,1.03,1.07
227628,0.07,0.00,0.95,28.72,1.32,0.95,0.98
227732,0.08,0.00,0.95,28.91,1.37,0.92,1.12
227836,0.07,-0.00,0.95,28.86,1.29,0.80,0.95
227941,0.08,0.01,0.94,28.81,1.28,0.98,0.99
228045,0.08,0.01,0.95,28.81,1.35,0.98,0.99
228150,0.08,0.01,0.94,28.77,1.31,0.93,1.06
228255,0.08,0.01,0.96,28.86,1.29,1.11,1.05
228360,0.07,0.01,0.95,28.86,1.38,0.92,1.02
228464,0.07,0.01,0.95,28.77,1.40,0.89,1.02
228569,0.08,0.00,0.95,28.77,1.27,1.24,1.01
228673,0.08,0.00,0.95,28.77,1.50,0.92,0.89
228777,0.08,0.01,0.95,28.81,1.37,1.04,1.05
228882,0.08,0.00,0.94,28.91,1.40,0.95,1.05
228987,0.08,0.01,0.96,28.81,1.46,1.02,1.01
229092,0.08,0.01,0.94,28.81,1.44,0.88,1.08
229196,0.08,0.01,0.96,28.91,1.40,0.96,1.18
229301,0.08,0.01,0.96,28.91,1.39,0.95,0.90
229405,0.07,0.00,0.95,28.72,1.25,0.95,1.02
229510,0.08,0.00,0.95,28.77,1.32,1.06,0.98
229615,0.08,0.01,0.95,28.72,1.28,0.95,1.18
229720,0.07,0.01,0.97,28.81,1.26,1.05,0.97
229824,0.07,0.00,0.94,28.91,1.20,0.89,0.92
229928,0.07,0.01,0.96,28.77,1.37,1.08,0.95
230033,0.08,-0.00,0.94,28.77,1.36,1.05,0.87
230137,0.08,0.01,0.96,28.86,1.39,1.02,1.03
230242,0.07,0.00,0.95,28.91,1.47,1.05,1.08
230347,0.08,0.00,0.95,28.86,1.47,1.00,1.08
230452,0.07,0.00,0.95,28.86,1.48,1.07,0.96
230556,0.07,0.01,0.94,28.77,1.37,0.92,1.02
230661,0.08,0.01,0.96,28.86,1.46,1.05,1.12
230765,0.07,0.01,0.94,28.86,1.35,0.98,0.95
230870,0.09,0.00,0.95,28.81,1.35,1.06,0.92
230974,0.08,0.01,0.94,28.81,1.18,0.92,0.95
231079,0.08,-0.00,0.95,28.77,1.40,0.90,1.18
231184,0.07,0.01,0.97,28.86,1.38,1.19,1.14
231288,0.08,0.00,0.93,28.77,1.41,0.82,0.86
231393,0.07,0.01,0.95,28.86,1.23,0.97,0.80
231497,0.07,0.00,0.95,28.77,1.19,0.99,0.92
231602,0.08,0.01,0.96,28.81,1.32,0.91,0.94
231707,0.08,0.00,0.94,28.81,1.50,1.16,1.08
231812,0.08,0.01,0.95,28.86,1.41,0.95,0.96
231916,0.07,0.01,0.95,28.86,1.39,0.94,0.95
232020,0.08,0.01,0.94,28.77,1.41,1.05,0.82
232125,0.08,0.00,0.95,28.77,1.29,1.00,0.91
232229,0.08,0.01,0.94,28.77,1.35,0.83,1.12
232334,0.08,0.01,0.96,28.86,1.42,0.98,1.04
232439,0.08,0.01,0.95,28.77,1.24,0.90,1.00
232544,0.07,0.00,0.96,28.86,1.19,1.01,0.92
232648,0.07,0.00,0.95,28.86,1.21,1.02,1.01
232753,0.08,0.01,0.95,28.77,1.35,0.99,1.11
232857,0.08,0.01,0.96,28.77,1.34,0.85,1.04
232962,0.08,0.00,0.94,28.72,1.34,0.85,1.09
233066,0.07,0.01,0.96,28.95,1.40,0.89,1.19
233171,0.07,0.00,0.95,28.77,1.25,1.05,0.96
233276,0.08,0.01,0.96,28.77,1.40,1.08,0.92
233380,0.08,0.00,0.95,28.81,1.28,0.92,0.99
233485,0.08,0.01,0.96,28.72,1.29,0.94,1.07
233589,0.08,-0.00,0.94,28.81,1.31,0.85,0.87
233694,0.08,0.00,0.94,28.81,1.35,0.91,1.05
