Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
43141,0.05,-1.00,0.08,29.33,1.37,0.95,0.92
43245,0.05,-1.03,0.08,29.24,1.40,1.10,1.22
43350,0.05,-1.01,0.08,29.28,1.24,0.95,0.88
43454,0.05,-1.01,0.07,29.24,1.27,0.84,0.92
43558,0.05,-1.02,0.08,29.19,1.32,1.01,0.99
43663,0.05,-1.00,0.08,29.19,1.09,1.07,0.84
43768,0.06,-1.04,0.08,29.33,1.34,1.02,1.01
43873,0.05,-1.00,0.08,29.19,1.27,1.05,1.08
43977,0.06,-1.03,0.09,29.28,1.49,0.83,1.21
44082,0.06,-1.00,0.07,29.28,1.27,1.02,0.89
44186,0.05,-1.01,0.08,29.19,1.54,0.98,1.16
44291,0.05,-1.02,0.08,29.28,1.22,0.95,1.17
44395,0.04,-1.00,0.07,29.28,1.49,1.02,1.07
44499,0.05,-1.04,0.09,29.28,1.39,0.97,1.17
44604,0.05,-1.00,0.08,29.28,1.45,1.14,1.05
44709,0.06,-1.03,0.08,29.19,1.11,0.85,1.20
44814,0.05,-1.00,0.08,29.19,1.53,0.91,1.01
44918,0.05,-1.03,0.08,29.28,1.30,1.07,1.04
45023,0.05,-1.02,0.08,29.38,1.27,0.97,0.95
45127,0.05,-1.01,0.07,29.28,1.36,1.01,1.14
45232,0.05,-1.03,0.08,29.19,1.42,1.04,1.09
45336,0.05,-1.00,0.07,29.33,1.50,0.83,1.09
45441,0.06,-1.04,0.08,29.14,1.16,0.93,0.97
45545,0.05,-0.99,0.08,29.28,1.33,0.97,0.93
45649,0.05,-1.03,0.08,29.28,1.34,1.03,1.04
45755,0.05,-1.01,0.09,29.19,1.55,1.01,0.97
45859,0.05,-1.01,0.07,29.38,1.40,0.85,1.04
45964,0.06,-1.02,0.08,29.28,1.54,1.08,0.95
46068,0.04,-1.00,0.08,29.19,1.16,1.06,1.04
46173,0.05,-1.04,0.08,29.28,1.44,1.02,1.08
46277,0.05,-0.99,0.07,29.24,1.25,0.90,0.98
46382,0.05,-1.02,0.09,29.14,1.47,1.03,1.14
46486,0.05,-0.99,0.09,29.24,1.23,0.95,1.02
46590,0.05,-1.03,0.08,29.24,1.36,0.77,1.07
46696,0.04,-1.01,0.08,29.24,1.17,0.94,0.82
46800,0.05,-1.01,0.08,29.14,1.51,1.15,1.21
46905,0.05,-1.02,0.09,29.24,1.27,0.95,0.87
47009,0.05,-1.00,0.08,29.14,1.37,1.06,0.92
47114,0.05,-1.03,0.08,29.28,1.26,1.03,1.07
47218,0.05,-0.99,0.07,29.28,1.44,1.06,0.85
47323,0.05,-1.03,0.09,29.28,1.15,0.99,0.99
47427,0.05,-1.00,0.08,29.24,1.53,1.00,0.97
47532,0.05,-1.02,0.09,29.28,1.27,0.89,1.08
47637,0.05,-1.00,0.09,29.19,1.11,0.88,1.06
47741,0.05,-1.01,0.08,29.24,1.42,0.95,1.01
47846,0.05,-1.02,0.08,29.24,1.21,1.06,0.98
47950,0.04,-1.00,0.08,29.28,1.53,0.91,0.92
48055,0.06,-1.02,0.08,29.19,1.43,1.07,1.02
48159,0.05,-0.99,0.07,29.24,1.73,0.89,0.90
48264,0.05,-1.02,0.07,29.28,1.19,1.02,1.06
48368,0.05,-1.01,0.08,29.28,1.40,0.97,0.71
48473,0.04,-1.01,0.08,29.28,0.96,0.95,0.88
48578,0.05,-1.02,0.08,29.24,1.46,0.71,1.15
48683,0.05,-1.01,0.08,29.19,1.09,0.89,0.84
48787,0.05,-1.02,0.08,29.19,1.28,1.05,1.07
48891,0.04,-0.99,0.08,29.19,1.10,1.06,0.89
48996,0.06,-1.03,0.08,29.19,1.22,1.00,1.03
49100,0.04,-1.00,0.09,29.28,1.17,0.98,0.69
49205,0.05,-1.03,0.08,29.24,1.31,1.10,1.06
49309,0.05,-1.01,0.07,29.24,1.28,1.00,0.83
49414,0.05,-1.01,0.07,29.24,1.38,0.89,1.02
49519,0.05,-1.02,0.09,29.33,1.34,0.98,0.94
49624,0.05,-1.00,0.08,29.24,1.19,0.94,0.92
49728,0.06,-1.03,0.08,29.33,1.12,1.08,0.99
49832,0.04,-1.00,0.08,29.24,0.95,1.01,0.89
49937,0.06,-1.03,0.07,29.28,1.32,1.05,1.13
50041,0.05,-1.00,0.07,29.28,1.18,1.02,0.95
50146,0.05,-1.03,0.08,29.38,1.17,0.91,0.98
50250,0.05,-1.01,0.07,29.28,1.02,0.99,0.82
50355,0.04,-1.01,0.07,29.24,1.62,1.02,0.86
50459,0.06,-1.02,0.08,29.33,1.15,1.10,1.05
50565,0.05,-1.00,0.08,29.24,1.68,1.01,0.89
50669,0.05,-1.03,0.08,29.33,1.23,0.89,1.21
50774,0.05,-1.00,0.07,29.24,1.45,1.08,0.94
50878,0.05,-1.03,0.08,29.24,1.06,1.06,1.04
50982,0.06,-1.00,0.08,29.24,1.31,1.07,1.11
51087,0.06,-1.02,0.08,29.24,1.35,0.99,0.95
51191,0.06,-1.01,0.08,29.24,1.54,0.98,0.82
51296,0.05,-1.01,0.08,29.24,1.50,1.02,1.07
51400,0.05,-1.03,0.08,29.24,1.33,0.98,1.09
51506,0.05,-1.00,0.08,29.24,1.44,0.73,0.91
51610,0.05,-1.02,0.07,29.33,1.27,0.93,1.18
51715,0.05,-0.99,0.08,29.24,1.40,0.93,1.02
51819,0.05,-1.03,0.07,29.24,1.00,1.02,1.05
51923,0.05,-1.00,0.07,29.33,1.25,1.07,0.95
52028,0.05,-1.01,0.07,29.24,0.66,0.92,1.01
52132,0.06,-1.01,0.07,29.24,1.19,0.85,1.15
52237,0.05,-1.00,0.08,29.33,1.21,1.01,0.89
52341,0.05,-1.03,0.08,29.24,1.19,0.99,1.15
52447,0.05,-0.99,0.08,29.33,1.31,0.93,1.01
52551,0.06,-1.03,0.08,29.24,1.24,0.92,1.03
52656,0.06,-0.99,0.08,29.24,1.08,0.95,0.86
52760,0.05,-1.02,0.08,29.24,0.89,0.99,0.94
52865,0.05,-1.01,0.10,29.24,1.50,0.91,1.00
52969,0.04,-1.01,0.09,29.24,1.56,0.99,0.92
53073,0.05,-1.03,0.07,29.14,1.36,0.81,1.09
53178,0.04,-1.00,0.09,29.24,1.48,0.90,0.92
53282,0.05,-1.03,0.08,29.24,1.48,1.07,1.05
53388,0.05,-1.01,0.09,29.24,1.29,0.72,0.87
53492,0.05,-1.02,0.08,29.33,1.52,1.08,1.08
53597,0.05,-1.00,0.09,29.24,1.34,0.90,1.27
53701,0.05,-1.02,0.08,29.24,1.77,0.95,0.95
53806,0.06,-1.02,0.09,29.24,1.32,0.97,1.07
53910,0.04,-1.01,0.07,29.24,1.55,0.98,0.90
54014,0.06,-1.02,0.07,29.33,1.24,1.02,1.06
54119,0.04,-0.99,0.08,29.24,1.43,0.96,1.00
54223,0.06,-1.03,0.08,29.19,1.11,0.89,1.15
54329,0.05,-1.00,0.09,29.28,1.66,0.92,0.82
54433,0.05,-1.02,0.08,29.33,1.34,0.81,1.09
54538,0.05,-1.01,0.08,29.28,1.64,1.10,0.96
54642,0.05,-1.00,0.08,29.28,1.23,0.89,1.01
54747,0.05,-1.02,0.08,29.24,1.40,0.89,1.18
54851,0.05,-1.00,0.07,29.28,1.15,0.98,0.96
54956,0.05,-1.03,0.07,29.38,1.35,1.02,1.33
55060,0.05,-1.00,0.08,29.33,1.24,1.00,0.86
55164,0.05,-1.03,0.08,29.24,1.18,0.88,1.04
55270,0.05,-1.00,0.08,29.33,1.33,0.79,0.95
55374,0.05,-1.02,0.07,29.33,1.32,1.08,0.93
55479,0.05,-1.01,0.08,29.14,1.37,1.04,0.88
55583,0.05,-1.00,0.08,29.24,1.30,0.91,0.84
55688,0.05,-1.03,0.09,29.24,1.36,0.92,0.92
55792,0.04,-1.00,0.08,29.28,1.18,1.07,0.94
55897,0.05,-1.03,0.08,29.33,1.45,0.95,0.95
56001,0.05,-0.99,0.08,29.28,1.21,0.88,0.78
56105,0.05,-1.03,0.08,29.28,1.40,1.02,0.96
56211,0.05,-1.01,0.09,29.24,1.15,0.88,0.90
56315,0.05,-1.00,0.08,29.28,1.28,0.89,1.08
56420,0.05,-1.03,0.07,29.33,1.11,0.88,0.89
56524,0.04,-0.99,0.07,29.14,1.28,1.02,0.97
56629,0.05,-1.02,0.08,29.19,1.03,0.85,1.11
56733,0.05,-1.00,0.07,29.24,1.39,0.71,0.98
56838,0.05,-1.03,0.08,29.14,1.14,0.99,0.95
56942,0.05,-0.99,0.07,29.33,1.36,0.98,0.91
57047,0.04,-1.02,0.07,29.28,1.31,0.98,1.09
57151,0.05,-1.01,0.08,29.28,1.39,0.95,0.97
57256,0.04,-1.01,0.07,29.28,1.53,0.89,1.01
57361,0.05,-1.02,0.08,29.28,0.98,0.95,1.06
57465,0.05,-1.00,0.08,29.38,1.48,0.95,0.80
57570,0.06,-1.03,0.07,29.28,1.15,0.98,1.10
57674,0.04,-1.00,0.07,29.19,1.21,1.06,0.93
57779,0.05,-1.03,0.08,29.28,0.89,0.96,1.15
57883,0.05,-1.01,0.07,29.28,1.36,1.00,0.84
57988,0.05,-1.02,0.08,29.28,1.18,0.95,0.85
58092,0.05,-1.01,0.08,29.19,1.22,1.01,0.90
58198,0.05,-1.00,0.08,29.24,1.26,0.89,1.15
58302,0.06,-1.03,0.09,29.33,1.19,0.95,0.85
58406,0.05,-0.99,0.07,29.28,1.53,0.90,0.86
58511,0.06,-1.03,0.08,29.24,1.09,0.98,1.24
58615,0.05,-1.00,0.08,29.24,1.55,0.84,0.89
58720,0.05,-1.03,0.07,29.33,1.08,0.85,0.98
58824,0.04,-1.02,0.08,29.24,1.39,0.84,0.98
58929,0.05,-1.01,0.08,29.33,1.12,1.13,0.86
59033,0.05,-1.02,0.08,29.24,1.31,1.08,0.92
59139,0.05,-1.00,0.08,29.24,0.89,1.00,0.87
59243,0.05,-1.03,0.08,29.24,1.40,0.89,0.98
59347,0.05,-0.99,0.09,29.33,1.27,0.91,0.98
59452,0.05,-1.04,0.07,29.33,1.34,0.90,1.11
59556,0.05,-1.00,0.08,29.24,1.34,0.89,0.93
59661,0.05,-1.03,0.08,29.33,1.45,0.85,0.92
59765,0.05,-1.01,0.08,29.33,1.38,0.96,0.89
59870,0.05,-1.01,0.07,29.24,1.17,1.00,1.01
59974,0.05,-1.03,0.09,29.28,1.26,0.91,1.00
60080,0.04,-1.01,0.08,29.28,0.98,1.04,0.69
60184,0.06,-1.02,0.08,29.28,1.31,1.12,1.04
60289,0.04,-1.00,0.08,29.19,1.23,1.05,0.94
60393,0.06,-1.03,0.08,29.19,1.41,0.98,1.05
60497,0.06,-1.00,0.08,29.38,1.15,1.05,0.99
60602,0.05,-1.04,0.08,29.28,1.53,0.97,1.25
60706,0.05,-1.02,0.08,29.38,1.32,0.98,1.01
60811,0.05,-1.01,0.08,29.28,1.47,0.98,0.78
60915,0.06,-1.03,0.08,29.24,1.33,1.14,0.97
61020,0.05,-1.00,0.08,29.33,1.50,0.85,0.99
61125,0.05,-1.03,0.07,29.24,1.20,0.95,1.17
61230,0.05,-1.00,0.07,29.33,1.30,0.99,0.83
61334,0.05,-1.02,0.08,29.33,1.50,1.17,1.11
61438,0.05,-1.02,0.08,29.19,1.24,1.11,0.92
61543,0.05,-1.01,0.08,29.28,1.43,1.07,1.16
61647,0.05,-1.02,0.08,29.38,1.08,1.04,1.02
61752,0.04,-1.00,0.08,29.19,1.37,0.92,1.11
61856,0.05,-1.03,0.07,29.28,1.16,0.92,1.08
61961,0.05,-1.00,0.09,29.28,1.56,1.07,0.87
62066,0.06,-1.03,0.08,29.28,1.22,0.98,1.03
62171,0.05,-1.00,0.08,29.28,1.40,0.95,0.96
62275,0.05,-1.01,0.07,29.28,1.44,0.99,0.94
62380,0.05,-1.02,0.07,29.28,1.27,0.90,1.06
62484,0.04,-1.00,0.08,29.28,1.38,1.09,1.08
62588,0.06,-1.03,0.08,29.19,1.25,0.85,0.93
62693,0.05,-0.99,0.08,29.28,1.34,0.96,0.92
62797,0.06,-1.03,0.08,29.33,1.17,0.96,1.01
62902,0.05,-1.01,0.07,29.33,1.33,0.99,1.10
63007,0.05,-1.02,0.08,29.33,0.93,0.93,1.02
63112,0.05,-1.00,0.09,29.24,1.49,1.02,0.96
63216,0.05,-1.01,0.08,29.28,1.29,0.86,0.86
63321,0.05,-1.02,0.08,29.19,1.47,1.01,1.02
63425,0.04,-1.00,0.08,29.19,1.09,0.91,0.90
63529,0.05,-1.03,0.08,29.28,1.50,0.85,1.11
63634,0.05,-1.00,0.09,29.28,1.29,1.02,0.93
63738,0.05,-1.02,0.08,29.38,1.30,1.18,1.01
63843,0.05,-1.00,0.08,29.38,1.24,1.00,0.81
63948,0.05,-1.02,0.08,29.28,1.16,0.91,0.99
64053,0.05,-1.01,0.08,29.19,1.21,0.98,0.92
64157,0.05,-1.01,0.09,29.28,1.29,1.02,0.98
64262,0.05,-1.03,0.08,29.33,1.21,0.88,0.82
64366,0.04,-1.00,0.08,29.19,1.26,1.01,0.84
64471,0.05,-1.03,0.07,29.28,1.40,1.01,0.99
64575,0.05,-0.99,0.09,29.28,1.29,0.97,0.94
64679,0.04,-1.03,0.08,29.19,1.56,0.97,0.99
64784,0.05,-1.00,0.09,29.19,1.08,0.95,0.97
64889,0.05,-1.02,0.08,29.28,1.56,1.01,0.92
64994,0.05,-1.02,0.08,29.28,1.13,1.07,0.92
65098,0.04,-1.00,0.08,29.38,1.53,0.92,1.08
65203,0.05,-1.02,0.09,29.19,1.09,0.95,0.90
65307,0.05,-1.00,0.08,29.28,1.48,0.95,0.97
65412,0.06,-1.03,0.08,29.28,1.12,0.88,0.97
65516,0.05,-0.99,0.08,29.28,1.59,1.07,0.95
65620,0.06,-1.03,0.07,29.28,1.17,1.04,0.98
65725,0.05,-1.00,0.07,29.19,1.31,0.92,1.07
65829,0.05,-1.02,0.07,29.28,1.40,0.92,1.01
65935,0.06,-1.02,0.08,29.28,1.38,0.86,1.01
66039,0.05,-1.00,0.08,29.38,1.52,0.77,1.08
66144,0.05,-1.03,0.07,29.19,1.18,1.02,1.05
66248,0.05,-0.99,0.08,29.28,1.54,1.04,0.79
66353,0.05,-1.02,0.07,29.19,1.02,0.96,1.09
66457,0.05,-1.00,0.07,29.28,1.63,1.05,0.98
66562,0.05,-1.02,0.08,29.38,1.08,0.95,1.08
66666,0.05,-1.01,0.08,29.28,1.26,0.85,0.79
66770,0.05,-1.01,0.08,29.28,1.15,0.83,1.02
66876,0.05,-1.02,0.08,29.28,1.33,1.01,0.99
66980,0.04,-0.99,0.08,29.28,1.29,0.88,1.02
67085,0.05,-1.03,0.08,29.33,1.42,0.78,1.05
67189,0.04,-0.99,0.08,29.24,1.34,0.88,0.89
67294,0.05,-1.02,0.09,29.24,1.45,1.02,1.13
67398,0.06,-1.00,0.08,29.24,1.15,0.92,0.98
67503,0.05,-1.02,0.08,29.28,1.21,1.02,0.95
67607,0.05,-1.02,0.08,29.24,1.45,0.98,0.93
67712,0.05,-1.00,0.08,29.28,1.18,1.02,0.96
67816,0.05,-1.03,0.08,29.19,1.29,0.95,0.98
67921,0.05,-0.99,0.07,29.19,1.19,0.95,0.94
68026,0.05,-1.03,0.07,29.28,1.30,0.92,0.98
68130,0.05,-0.99,0.07,29.28,1.13,0.99,0.91
68235,0.05,-1.02,0.07,29.38,1.41,0.98,0.94
68339,0.05,-1.01,0.08,29.28,1.14,0.98,0.89
68444,0.04,-1.02,0.08,29.19,1.39,1.11,1.15
68548,0.05,-1.03,0.07,29.28,1.22,0.95,0.90
68653,0.05,-1.00,0.08,29.38,1.40,1.01,0.90
68757,0.05,-1.03,0.08,29.28,1.21,0.85,1.00
68862,0.04,-1.00,0.08,29.33,1.31,1.02,0.89
68967,0.06,-1.03,0.09,29.24,1.38,1.07,0.95
69071,0.05,-0.99,0.08,29.19,1.16,1.08,0.95
69176,0.05,-1.02,0.08,29.28,1.45,0.94,1.11
69280,0.05,-1.01,0.08,29.28,1.20,0.76,0.79
69385,0.05,-1.01,0.09,29.28,1.43,0.89,1.01
69489,0.05,-1.02,0.08,29.28,0.95,0.78,0.82
69594,0.04,-1.00,0.08,29.28,1.46,0.92,1.17
69698,0.06,-1.04,0.07,29.28,1.07,0.95,0.99
69804,0.04,-0.99,0.07,29.28,1.62,0.97,1.01
69908,0.05,-1.03,0.08,29.28,1.35,0.88,1.10
70012,0.05,-1.01,0.07,29.33,1.24,1.02,1.00
70117,0.05,-1.01,0.07,29.28,1.27,0.95,1.00
70221,0.05,-1.02,0.08,29.14,1.22,0.88,0.91
70326,0.04,-0.99,0.08,29.33,1.33,1.00,1.15
70430,0.06,-1.03,0.07,29.24,1.04,1.11,1.04
70535,0.05,-1.00,0.07,29.33,1.60,0.89,1.00
70639,0.05,-1.02,0.08,29.33,1.11,0.92,0.98
70745,0.05,-1.00,0.08,29.38,1.44,0.98,1.01
70849,0.05,-1.03,0.07,29.28,1.23,1.05,1.00
70953,0.05,-1.02,0.08,29.28,1.53,1.05,0.85
71058,0.05,-1.00,0.08,29.28,1.22,1.00,0.90
71162,0.06,-1.02,0.08,29.28,1.58,0.97,1.06
71267,0.05,-0.99,0.09,29.28,1.26,0.93,0.92
71371,0.06,-1.03,0.07,29.28,1.46,0.94,1.15
71476,0.04,-1.00,0.08,29.28,1.56,0.84,0.89
71580,0.05,-1.02,0.08,29.38,1.16,0.85,1.04
71685,0.05,-1.00,0.08,29.28,1.38,0.88,0.89
71790,0.05,-1.02,0.08,29.28,1.26,1.21,1.16
71895,0.05,-1.02,0.09,29.28,1.31,0.85,0.78
71999,0.04,-1.00,0.08,29.24,1.32,1.09,0.99
72103,0.05,-1.02,0.08,29.28,1.37,1.03,1.12
72208,0.04,-1.00,0.08,29.28,1.11,0.84,0.92
72312,0.05,-1.03,0.08,29.33,1.61,0.85,1.05
72417,0.05,-1.00,0.09,29.28,1.31,1.06,0.87
72521,0.06,-1.02,0.08,29.19,1.51,0.95,1.04
72626,0.06,-1.02,0.08,29.33,1.21,0.95,0.87
72731,0.05,-1.00,0.08,29.28,1.42,0.85,1.14
72836,0.06,-1.02,0.07,29.28,1.32,0.88,1.08
72940,0.05,-1.00,0.07,29.33,1.34,1.02,0.99
73044,0.05,-1.04,0.08,29.28,1.30,0.98,1.00
73149,0.05,-0.99,0.08,29.28,1.28,1.04,0.87
73253,0.06,-1.03,0.08,29.24,1.47,1.09,1.02
73358,0.05,-1.00,0.08,29.19,1.27,1.00,0.97
73462,0.06,-1.02,0.09,29.33,1.56,1.15,0.98
73567,0.06,-1.01,0.08,29.19,1.18,0.93,0.93
73672,0.05,-1.01,0.08,29.19,1.54,1.03,1.10
73777,0.05,-1.02,0.07,29.28,1.07,1.02,0.99
73881,0.05,-1.00,0.08,29.33,1.65,1.05,1.11
73986,0.06,-1.03,0.08,29.24,1.21,0.96,1.06
74090,0.05,-1.00,0.08,29.24,1.60,0.99,0.89
74194,0.05,-1.03,0.08,29.24,1.19,1.06,1.02
74299,0.06,-1.00,0.08,29.33,1.47,1.02,0.80
74403,0.05,-1.02,0.08,29.28,1.15,1.02,1.05
74508,0.05,-1.02,0.09,29.28,1.28,0.95,1.04
74613,0.05,-1.01,0.08,29.28,1.40,0.98,1.00
74718,0.06,-1.02,0.07,29.28,1.14,0.94,1.12
74822,0.05,-1.00,0.08,29.28,1.34,0.82,0.95
74927,0.05,-1.03,0.07,29.28,1.33,1.05,1.07
75031,0.05,-1.00,0.08,29.28,1.56,0.98,0.80
75136,0.05,-1.03,0.08,29.33,1.21,1.03,1.10
75240,0.05,-1.01,0.09,29.33,1.49,1.02,0.99
75344,0.05,-1.02,0.08,29.33,1.15,1.11,1.11
75449,0.05,-1.02,0.08,29.28,1.44,1.10,1.00
75554,0.05,-1.00,0.08,29.28,1.17,0.97,0.77
75659,0.05,-1.03,0.07,29.28,1.45,0.92,0.91
75763,0.05,-1.00,0.07,29.28,1.20,0.87,0.87
75868,0.05,-1.02,0.08,29.28,1.27,0.92,1.15
75972,0.05,-1.00,0.08,29.28,1.26,0.83,0.84
76077,0.05,-1.02,0.08,29.28,1.47,1.10,1.11
76181,0.05,-1.01,0.09,29.28,1.45,1.01,0.95
76285,0.05,-1.01,0.07,29.28,1.31,0.89,0.89
76390,0.05,-1.03,0.08,29.28,1.52,0.88,0.90
76495,0.05,-1.00,0.07,29.19,1.24,1.01,0.82
76600,0.05,-1.03,0.08,29.38,1.36,0.96,1.09
76704,0.05,-1.00,0.07,29.38,1.19,0.89,0.68
76809,0.05,-1.02,0.09,29.28,1.32,0.98,1.03
76913,0.06,-1.01,0.09,29.28,1.01,0.94,0.98
77018,0.05,-1.01,0.08,29.28,1.42,1.02,0.85
77122,0.05,-1.02,0.08,29.28,1.05,1.02,1.04
77227,0.04,-0.99,0.08,29.28,1.45,1.08,1.01
77331,0.05,-1.03,0.07,29.28,1.24,0.89,1.18
77435,0.05,-0.99,0.08,29.28,1.29,1.18,0.82
77541,0.05,-1.03,0.08,29.28,1.31,0.96,1.04
77645,0.05,-1.00,0.08,29.38,1.36,0.91,0.92
77750,0.05,-1.02,0.07,29.19,1.36,1.10,1.18
77854,0.05,-1.02,0.08,29.28,1.21,1.03,0.98
77959,0.04,-1.00,0.08,29.38,1.27,1.15,1.10
78063,0.05,-1.03,0.07,29.38,1.16,1.08,1.02
78168,0.05,-1.00,0.07,29.28,1.37,0.91,1.11
78272,0.06,-1.03,0.08,29.38,1.09,1.02,1.15
78376,0.05,-1.00,0.09,29.38,1.35,1.01,0.89
78482,0.05,-1.03,0.08,29.33,1.25,0.87,1.00
78586,0.05,-1.01,0.09,29.33,1.39,0.92,1.02
78691,0.05,-1.02,0.09,29.28,1.24,0.93,0.97
78795,0.06,-1.01,0.08,29.33,1.35,1.01,1.17
78900,0.05,-1.01,0.08,29.38,1.27,0.92,0.95
79004,0.05,-1.02,0.07,29.33,1.39,1.01,0.89
79109,0.05,-0.99,0.08,29.24,1.18,0.99,0.98
79213,0.06,-1.03,0.08,29.28,1.25,0.89,1.04
79318,0.04,-1.00,0.08,29.28,1.27,0.94,0.85
79423,0.05,-1.02,0.09,29.28,1.19,1.05,1.16
79527,0.05,-1.00,0.08,29.28,1.27,1.05,0.88
79632,0.05,-1.01,0.08,29.38,1.25,0.99,1.08
79736,0.05,-1.01,0.08,29.28,1.32,1.03,1.15
79841,0.04,-1.00,0.07,29.28,1.21,1.08,0.90
79945,0.05,-1.03,0.08,29.28,1.48,0.82,1.18
80050,0.05,-0.99,0.08,29.33,1.33,0.95,1.02
80154,0.06,-1.03,0.08,29.38,1.48,0.98,1.07
80259,0.05,-1.01,0.09,29.24,1.13,0.95,0.89
80364,0.05,-1.01,0.07,29.33,1.48,0.99,0.95
80468,0.05,-1.02,0.09,29.28,1.21,0.88,0.89
80573,0.05,-1.01,0.08,29.33,1.43,1.19,1.00
80677,0.05,-1.02,0.08,29.28,1.11,0.85,1.00
80782,0.04,-1.00,0.07,29.38,1.27,0.88,0.85
80886,0.05,-1.02,0.08,29.33,1.26,1.15,0.86
80991,0.05,-1.00,0.07,29.28,1.31,0.75,0.72
81095,0.05,-1.03,0.09,29.28,1.37,1.08,0.98
81200,0.05,-1.02,0.08,29.33,1.18,0.89,0.92
81305,0.05,-1.01,0.08,29.38,1.52,1.00,1.05
81410,0.05,-1.02,0.08,29.38,1.23,1.02,0.73
81514,0.04,-1.00,0.08,29.33,1.41,0.85,1.02
81618,0.05,-1.03,0.08,29.28,1.02,1.00,0.94
81723,0.05,-1.00,0.08,29.28,1.42,0.96,1.03
81827,0.05,-1.03,0.08,29.28,1.17,0.87,0.92
81932,0.05,-1.00,0.08,29.28,1.27,0.98,0.97
82036,0.05,-1.03,0.09,29.28,1.20,0.93,1.01
82141,0.05,-1.01,0.08,29.38,1.46,0.85,1.07
82246,0.05,-1.01,0.08,29.28,1.40,1.21,1.15
82351,0.05,-1.02,0.08,29.33,1.20,1.08,1.05
82455,0.05,-0.99,0.08,29.33,1.28,0.93,1.11
82560,0.06,-1.03,0.08,29.38,1.07,0.89,1.08
82664,0.04,-0.99,0.09,29.24,1.47,0.96,1.01
82768,0.05,-1.03,0.08,29.38,1.22,1.02,1.24
82873,0.05,-1.00,0.08,29.33,1.54,0.94,0.76
82977,0.05,-1.01,0.08,29.28,1.27,0.92,1.06
83082,0.05,-1.02,0.08,29.38,1.42,1.08,1.18
83187,0.04,-1.00,0.09,29.38,1.13,0.90,0.88
83292,0.06,-1.03,0.09,29.38,1.39,1.03,1.09
83396,0.05,-0.99,0.08,29.38,1.25,1.02,0.83
83501,0.05,-1.03,0.08,29.38,1.35,0.82,1.21
83605,0.04,-1.00,0.08,29.38,1.37,0.97,1.08
83709,0.05,-1.02,0.08,29.33,1.44,0.98,1.03
83814,0.05,-1.01,0.07,29.33,1.35,0.85,0.89
83918,0.05,-1.01,0.09,29.33,1.47,1.09,0.97
84023,0.05,-1.02,0.09,29.24,1.44,1.03,0.99
84128,0.05,-0.99,0.08,29.33,1.25,1.09,0.93
84233,0.05,-1.03,0.08,29.24,1.54,0.86,0.97
84337,0.05,-1.00,0.08,29.33,1.08,0.92,0.99
84442,0.05,-1.03,0.08,29.24,1.24,0.99,0.99
84546,0.05,-1.00,0.08,29.33,1.18,0.89,0.88
84651,0.06,-1.03,0.07,29.33,1.37,0.95,1.18
84755,0.05,-1.01,0.08,29.33,1.09,1.08,0.80
84859,0.05,-1.00,0.07,29.33,1.37,0.90,0.90
84964,0.05,-1.02,0.09,29.33,1.22,0.89,1.02
85068,0.05,-1.00,0.07,29.38,1.33,0.87,0.91
85174,0.06,-1.03,0.08,29.33,1.41,0.85,1.06
85278,0.05,-0.99,0.07,29.38,1.53,0.87,0.81
85383,0.05,-1.03,0.08,29.38,1.46,0.94,1.06
85487,0.05,-1.00,0.08,29.38,1.21,0.77,0.89
85592,0.05,-1.02,0.08,29.38,1.39,1.01,0.98
85696,0.06,-1.01,0.07,29.38,0.97,0.92,1.04
85800,0.05,-1.00,0.08,29.38,1.51,1.08,0.88
85905,0.05,-1.02,0.09,29.28,1.08,0.80,0.98
86009,0.05,-1.00,0.07,29.38,1.56,1.02,0.82
86115,0.06,-1.03,0.08,29.38,1.27,0.96,1.05
86219,0.05,-1.00,0.08,29.28,1.47,0.92,1.00
86324,0.05,-1.03,0.09,29.28,1.20,0.95,1.05
86428,0.05,-1.01,0.08,29.28,1.47,0.74,0.92
86533,0.05,-1.01,0.08,29.28,1.47,1.04,0.95
86637,0.05,-1.02,0.09,29.28,1.32,0.88,1.02
86742,0.05,-1.00,0.08,29.28,1.37,1.00,0.83
86846,0.06,-1.03,0.07,29.28,1.36,0.89,1.02
86950,0.05,-1.00,0.08,29.38,1.44,0.89,0.95
87056,0.05,-1.03,0.08,29.38,1.20,0.92,0.98
87160,0.05,-1.00,0.08,29.38,1.39,0.97,1.04
87265,0.05,-1.02,0.07,29.28,1.24,1.02,1.12
87369,0.05,-1.00,0.09,29.28,1.43,1.03,0.96
87474,0.05,-1.01,0.08,29.28,1.11,0.89,0.96
87578,0.05,-1.02,0.09,29.38,1.36,0.90,0.97
87683,0.05,-0.99,0.08,29.33,1.12,0.89,0.79
87787,0.05,-1.03,0.08,29.38,1.52,0.99,1.08
87891,0.05,-1.00,0.09,29.42,1.31,0.91,0.82
87996,0.05,-1.03,0.07,29.33,1.40,0.92,1.27
88101,0.05,-1.00,0.08,29.38,1.21,1.03,0.89
88206,0.05,-1.01,0.08,29.24,1.40,1.02,0.98
88310,0.05,-1.01,0.07,29.33,1.27,1.06,0.86
88415,0.05,-1.00,0.09,29.28,1.16,0.89,0.99
